4374	Someone is playing a piano	There is no one playing a piano	CONTRADICTION	3	A_contradicts_B	B_contradicts_A	someone is playing a piano	someone is playing a piano	SEMEVAL	SEMEVAL	TEST A:Someone,B:There,B:no,B:one,
4379	A man is playing a guitar	Someone is playing a piano	NEUTRAL	2.915	A_neutral_B	B_neutral_A	a man is playing a guitar	someone is playing a piano	SEMEVAL	SEMEVAL	TRAIN A:man,A:guitar,B:Someone,B:piano,
4380	A shoe is being tied by a man	A man is tying a shoe	ENTAILMENT	4.9	A_entails_B	B_entails_A	a man is tying his shoe	a man is tying his shoe	SEMEVAL	SEMEVAL	TEST A:being,A:tied,A:by,B:tying,
4389	A guy is riding a horse	A horse is being ridden by a guy	ENTAILMENT	5	A_entails_B	B_entails_A	a guy is riding a horse	a guy is riding a horse	SEMEVAL	SEMEVAL	TEST A:riding,B:being,B:ridden,B:by,
4391	A man is riding a horse in the desert	A man is riding a horse in a sandy land	ENTAILMENT	4.3	A_entails_B	B_neutral_A	a man is riding a horse in the desert	a man is riding a horse in the desert	SEMEVAL	SEMEVAL	TEST A:desert,B:sandy,B:land,
4392	A man is riding a horse on the beach	A man is riding a horse in the desert	NEUTRAL	3.5	A_neutral_B	B_neutral_A	a man is riding a horse in the desert	a man is riding a horse in the desert	SEMEVAL	SEMEVAL	TRAIN A:on,A:beach,B:in,B:desert,
4394	A man is riding a horse on the beach	A guy is riding a horse	ENTAILMENT	4.7	A_entails_B	B_neutral_A	a guy is riding a horse	a man is riding a horse in the desert	SEMEVAL	SEMEVAL	TRAIN A:man,A:on,A:beach,B:guy,
4397	A man is riding a horse in the desert	A guy is riding a horse	ENTAILMENT	4.3	A_entails_B	B_neutral_A	a guy is riding a horse	a man is riding a horse in the desert	SEMEVAL	SEMEVAL	TEST A:man,A:in,A:desert,B:guy,
4398	A paper plate is being cut by a man	A man is cutting a paper plate	ENTAILMENT	5	A_entails_B	B_entails_A	a man is cutting a paper plate	a man is cutting a paper plate	SEMEVAL	SEMEVAL	TRAIN A:being,A:cut,A:by,B:cutting,
4400	A paper plate is being cut by the man	The man is cutting a paper plate	ENTAILMENT	4.9	A_entails_B	B_entails_A	the man cut a paper plate	the man cut a paper plate	SEMEVAL	SEMEVAL	TEST A:being,A:cut,A:by,B:cutting,
4402	A man is cutting a paper plate	A paper plate is being cut by the man	ENTAILMENT	5	A_entails_B	B_entails_A	a man is cutting a paper plate	the man cut a paper plate	SEMEVAL	SEMEVAL	TEST A:cutting,B:being,B:cut,B:by,
4404	A paper plate is being cut by a man	The man is cutting a paper plate	ENTAILMENT	4.9	A_entails_B	B_entails_A	the man cut a paper plate	a man is cutting a paper plate	SEMEVAL	SEMEVAL	TEST A:being,A:cut,A:by,B:cutting,
4407	Two men are competing in a tire rolling race	Two men are racing in a tire rolling competition	ENTAILMENT	4.7	A_entails_B	B_entails_A	two men compete in a tire rolling race	two men compete in a tire rolling race	SEMEVAL	SEMEVAL	TRAIN A:competing,A:race,B:racing,B:competition,
4416	An alligator is being patted on the mouth by a man	A man is patting an alligator on the mouth	ENTAILMENT	4.8	A_entails_B	B_entails_A	a man is patting an alligator on the mouth	a man is patting an alligator on the mouth	SEMEVAL	SEMEVAL	TEST A:being,A:patted,A:by,B:patting,
4419	A person is removing chopped vegetables from a pot on the stove	A person is dropping chopped vegetables into a pot on the stove	CONTRADICTION	3.5	A_contradicts_B	B_contradicts_A	a person is dumping chopped vegetables into a pot on the stove	a person is dumping chopped vegetables into a pot on the stove	SEMEVAL	SEMEVAL	TEST A:removing,A:from,B:dropping,B:into,
4425	The men are having a conversation	The men are talking	ENTAILMENT	4.6	A_entails_B	B_entails_A	the men are talking	the men are talking	SEMEVAL	SEMEVAL	TEST A:having,A:conversation,B:talking,
4429	The men are talking	Some old women are talking	NEUTRAL	3	A_neutral_B	B_neutral_A	the men are talking	women are talking	SEMEVAL	SEMEVAL	TRIAL A:men,B:Some,B:old,B:women,
4430	Some women are not talking	The men are talking	NEUTRAL	2.5	A_neutral_B	B_neutral_A	the men are talking	women are talking	SEMEVAL	SEMEVAL	TEST A:Some,A:women,A:not,B:men,
4432	The men are not talking	Some women are talking	NEUTRAL	3.4	A_neutral_B	B_neutral_A	women are talking	the men are talking	SEMEVAL	SEMEVAL	TRAIN A:men,A:not,B:Some,B:women,
4433	The men are talking	Some women are talking	NEUTRAL	3	A_neutral_B	B_neutral_A	the men are talking	women are talking	SEMEVAL	SEMEVAL	TEST A:men,B:Some,B:women,
4445	A man is phoning	A man is talking on the phone	ENTAILMENT	4.3	A_entails_B	B_neutral_A	a man is talking on a phone	a man is talking on a phone	SEMEVAL	SEMEVAL	TRAIN A:phoning,B:talking,B:on,B:phone,
4447	A man is phoning	A man is singing to a woman	NEUTRAL	1.7	A_neutral_B	B_neutral_A	a man is singing to a woman	a man is talking on a phone	SEMEVAL	SEMEVAL	TRAIN A:phoning,B:singing,B:to,B:woman,
4454	The rhino is grazing on the grass	The rhino is being fed on the grass	ENTAILMENT	4.35	A_entails_B	B_neutral_A	the rhino grazed on the grass	the rhino grazed on the grass	SEMEVAL	SEMEVAL	TRAIN A:grazing,B:being,B:fed,
4460	A rhino is grazing in a field	The rhino is grazing on the grass	ENTAILMENT	4.4	A_entails_B	B_neutral_A	a rhino is grazing in a field	the rhino grazed on the grass	SEMEVAL	SEMEVAL	TEST A:in,A:field,B:on,B:grass,
4472	The content of a bowl is being mixed by a man	A man is mixing the content of a bowl	ENTAILMENT	5	A_entails_B	B_entails_A	a man is mixing a bowl	a man is mixing a bowl	SEMEVAL	SEMEVAL	TRAIN A:being,A:mixed,A:by,B:mixing,
4479	The boy is playing the piano	The boy is playing a musical instrument	ENTAILMENT	4.6	A_entails_B	B_neutral_A	the boy is playing the piano	the boy is playing the piano	SEMEVAL	SEMEVAL	TEST A:piano,B:musical,B:instrument,
4491	A girl is styling her hair	A boy is styling his hair	NEUTRAL	3.4	A_neutral_B	B_neutral_A	a girl is styling her hair	a girl is styling her hair	SEMEVAL	SEMEVAL	TEST A:girl,A:her,B:boy,B:his,
4495	There is no girl brushing her hair	A girl is styling her hair	NEUTRAL	3.3	A_contradicts_B	B_neutral_A	a girl is styling her hair	a girl is brushing her hair	SEMEVAL	SEMEVAL	TEST A:There,A:no,A:brushing,B:styling,
4499	The patient is being helped by the doctor	The doctor is helping the patient	ENTAILMENT	4.9	A_entails_B	B_entails_A	the doctor was helping the patient	the doctor was helping the patient	SEMEVAL	SEMEVAL	TEST A:being,A:helped,A:by,B:helping,
4508	A woman is being massaged by a man	A man is massaging a woman	ENTAILMENT	4.9	A_entails_B	B_entails_A	a man is giving a woman a massage	a man is giving a woman a massage	SEMEVAL	SEMEVAL	TEST A:being,A:massaged,A:by,B:massaging,
4510	A piece of wood is being screwed to a wall by a man	A man is screwing a piece of wood to a wall	ENTAILMENT	5	A_entails_B	B_entails_A	a man is screwing wood to a wall	a man is screwing wood to a wall	SEMEVAL	SEMEVAL	TEST A:being,A:screwed,A:by,B:screwing,
4522	A man is playing a flute	There is no man playing a guitar	NEUTRAL	3.5	A_neutral_B	B_neutral_A	a man is playing a flute	a man is playing a guitar	SEMEVAL	SEMEVAL	TRAIN A:flute,B:There,B:no,B:guitar,
4524	A man is playing a guitar	There is no man playing a flute	NEUTRAL	2.4	A_neutral_B	B_neutral_A	a man is playing a guitar	a man is playing a flute	SEMEVAL	SEMEVAL	TRAIN A:guitar,B:There,B:no,B:flute,
4530	A man is riding an animal	A man is driving a car	NEUTRAL	1.3	A_neutral_B	B_neutral_A	a man is driving a car	a man is riding a horse	SEMEVAL	SEMEVAL	TEST A:riding,A:animal,B:driving,B:car,
4532	A man is riding a horse	A man is driving a vehicle	NEUTRAL	3.5	A_neutral_B	B_neutral_A	a man is riding a horse	a man is driving a car	SEMEVAL	SEMEVAL	TEST A:riding,A:horse,B:driving,B:vehicle,
4534	A man is driving a car	A man is riding a horse	NEUTRAL	2.9	A_neutral_B	B_neutral_A	a man is driving a car	a man is riding a horse	SEMEVAL	SEMEVAL	TRAIN A:driving,A:car,B:riding,B:horse,
4549	A man is riding a horse	There is no woman riding a horse	NEUTRAL	4.3	A_neutral_B	B_neutral_A	a woman is riding a horse	a man rides a horse	SEMEVAL	SEMEVAL	TRAIN A:man,B:There,B:no,B:woman,
4551	There is no man riding a horse	A woman is riding a horse	NEUTRAL	3.1	A_contradicts_B	B_neutral_A	a man rides a horse	a woman is riding a horse	SEMEVAL	SEMEVAL	TRAIN A:There,A:no,A:man,B:woman,
4555	A container is being shaken over a sink in the kitchen by a man	A man is shaking a container over a sink in the kitchen	ENTAILMENT	4.9	A_entails_B	B_entails_A	a man is shaking a container over a kitchen sink	a man is shaking a container over a kitchen sink	SEMEVAL	SEMEVAL	TEST A:being,A:shaken,A:by,B:shaking,
4563	Some men are fighting	There are no men fighting	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	some men are fighting	some men are fighting	SEMEVAL	SEMEVAL	TEST A:Some,B:There,B:no,
4566	Two men are battling	Some men are fighting	ENTAILMENT	4.2	A_entails_B	B_neutral_A	some men are fighting	two men are fighting	SEMEVAL	SEMEVAL	TEST A:Two,A:battling,B:Some,B:fighting,
4567	Two men are not fighting	Some men are fighting	NEUTRAL	4	A_contradicts_B	B_neutral_A	some men are fighting	two men are fighting	SEMEVAL	SEMEVAL	TRAIN A:Two,A:not,B:Some,
4569	There are no men fighting	Two men are fighting	CONTRADICTION	3.4	A_contradicts_B	B_contradicts_A	two men are fighting	some men are fighting	SEMEVAL	SEMEVAL	TRAIN A:There,A:no,B:Two,
4580	A horse is being ridden by a woman	A woman is riding a horse	ENTAILMENT	5	A_entails_B	B_entails_A	a woman is riding a horse	a woman is riding a horse	SEMEVAL	SEMEVAL	TRAIN A:being,A:ridden,A:by,B:riding,
4586	A woman is riding a horse	A horse is being ridden by a woman	ENTAILMENT	5	A_entails_B	B_entails_A	a woman rides a horse	a woman is riding a horse	SEMEVAL	SEMEVAL	TEST A:riding,B:being,B:ridden,B:by,
4589	A hamster is singing	A small animal is singing	ENTAILMENT	4.4	A_entails_B	B_neutral_A	a hamster is singing	a hamster is singing	SEMEVAL	SEMEVAL	TEST A:hamster,B:small,B:animal,
4598	A man is playing a guitar	A guitar is being played by a man	ENTAILMENT	4.8	A_entails_B	B_entails_A	a man is playing a guitar	a man is playing a guitar	SEMEVAL	SEMEVAL	TEST A:playing,B:being,B:played,B:by,
4602	A man is performing with a guitar	A man is playing a guitar	ENTAILMENT	4.4	A_entails_B	B_neutral_A	a man is playing a guitar	a man is singing and playing a guitar	SEMEVAL	SEMEVAL	TEST A:performing,A:with,B:playing,
4603	There is no man singing and playing a guitar	A man is playing a guitar	NEUTRAL	3.2	A_contradicts_B	B_neutral_A	a man is playing a guitar	a man is singing and playing a guitar	SEMEVAL	SEMEVAL	TEST A:There,A:no,A:singing,A:and,
4607	A man is driving a car	A car is being driven by a man	ENTAILMENT	4.8	A_entails_B	B_entails_A	a man drives a car	a man drives a car	SEMEVAL	SEMEVAL	TEST A:driving,B:being,B:driven,B:by,
4613	A car is being driven by a man	A man is driving a car	ENTAILMENT	4.9	A_entails_B	B_entails_A	a man is driving a car	a man drives a car	SEMEVAL	SEMEVAL	TEST A:being,A:driven,A:by,B:driving,
4621	The boy is not cutting the grass by the curb with scissors	A boy is cutting grass with scissors	NEUTRAL	4	A_contradicts_B	B_neutral_A	a boy cuts grass with scissors	the boy cut the grass by the curb with scissors	SEMEVAL	SEMEVAL	TEST A:not,A:by,A:the,A:curb,
4624	The boy is cutting the grass by the curb with scissors	A boy is cutting grass with scissors	ENTAILMENT	4.6	A_entails_B	B_neutral_A	a boy cuts grass with scissors	the boy cut the grass by the curb with scissors	SEMEVAL	SEMEVAL	TEST A:by,A:the,A:curb,
4625	A violin is being played by a man	A man is playing a violin	ENTAILMENT	5	A_entails_B	B_entails_A	a man is playing a violin	a man is playing a violin	SEMEVAL	SEMEVAL	TEST A:being,A:played,A:by,B:playing,
4634	A man is playing a harp	A harp is being played by a man	ENTAILMENT	4.9	A_entails_B	B_entails_A	a man is playing a harp	a man is playing a harp	SEMEVAL	SEMEVAL	TRAIN A:playing,B:being,B:played,B:by,
4636	A keyboard is being played by a man	A man is playing a keyboard	ENTAILMENT	5	A_entails_B	B_entails_A	a man is playing a keyboard	a man is playing a keyboard	SEMEVAL	SEMEVAL	TRAIN A:being,A:played,A:by,B:playing,
4639	There is no man playing a keyboard	A man is playing a harp	NEUTRAL	2.8	A_neutral_B	B_neutral_A	a man is playing a harp	a man is playing a keyboard	SEMEVAL	SEMEVAL	TEST A:There,A:no,A:keyboard,B:harp,
4641	A man is playing a keyboard	There is no man playing a harp	NEUTRAL	3.3	A_neutral_B	B_neutral_A	a man is playing a keyboard	a man is playing a harp	SEMEVAL	SEMEVAL	TEST A:keyboard,B:There,B:no,B:harp,
4646	A man is tying a thick rope	A man is cutting a thick rope with a sword	NEUTRAL	2.92	A_neutral_B	B_neutral_A	the man sliced through a thick rope with a sword	the man sliced through a thick rope with a sword	SEMEVAL	SEMEVAL	TRAIN A:tying,B:cutting,B:with,B:sword,
4649	A man is cutting a thick rope with a sword	A man is cutting a cord with a sword	ENTAILMENT	4.5	A_entails_B	B_neutral_A	the man sliced through a thick rope with a sword	a man is cutting a rope with a sword	SEMEVAL	SEMEVAL	TEST A:thick,A:rope,B:cord,
4650	A man is cutting a thick rope with a sword	There is no man cutting a rope with a sword	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	a man is cutting a rope with a sword	the man sliced through a thick rope with a sword	SEMEVAL	SEMEVAL	TRIAL A:thick,B:There,B:no,
4652	A man is removing the peel of an onion	A man is peeling an onion	ENTAILMENT	4.8	A_entails_B	B_entails_A	a man is peeling an onion	a man is peeling an onion	SEMEVAL	SEMEVAL	TRAIN A:removing,A:peel,A:of,B:peeling,
4663	An onion is being sliced by a woman	A woman is slicing an onion	ENTAILMENT	4.9	A_entails_B	B_entails_A	a woman is slicing a onion	a woman is slicing a onion	SEMEVAL	SEMEVAL	TRAIN A:being,A:sliced,A:by,B:slicing,
4669	A woman is slicing an onion	A woman is cutting a potato	NEUTRAL	2.7	A_contradicts_B	B_neutral_A	a woman is cutting a potato	a woman is slicing a onion	SEMEVAL	SEMEVAL	TRAIN A:slicing,A:onion,B:cutting,B:potato,
4673	Someone is drilling a hole in a strip of wood with a power drill	Someone is making a hole in a strip of wood with a drill	ENTAILMENT	4.5	A_entails_B	B_neutral_A	someone drills a hole in a strip of wood with a power drill	someone drills a hole in a strip of wood with a power drill	SEMEVAL	SEMEVAL	TRAIN A:drilling,A:power,B:making,
4685	A woman is cutting garlic	A woman is slicing an onion	NEUTRAL	2.9	A_neutral_B	B_neutral_A	a woman is slicing an onion	a woman is slicing garlics	SEMEVAL	SEMEVAL	TRAIN A:cutting,A:garlic,B:slicing,B:onion,
4686	A woman is not slicing garlic	A woman is slicing an onion	NEUTRAL	3.5	A_neutral_B	B_neutral_A	a woman is slicing an onion	a woman is slicing garlics	SEMEVAL	SEMEVAL	TRAIN A:not,A:garlic,B:onion,
4687	A woman is slicing garlic	A woman is cutting an onion	NEUTRAL	3	A_neutral_B	B_neutral_A	a woman is slicing garlics	a woman is slicing an onion	SEMEVAL	SEMEVAL	TRAIN A:slicing,A:garlic,B:cutting,B:onion,
4688	A woman is slicing garlic	A woman is not slicing an onion	NEUTRAL	3.4	A_neutral_B	B_neutral_A	a woman is slicing garlics	a woman is slicing an onion	SEMEVAL	SEMEVAL	TRAIN A:garlic,B:not,B:onion,
4692	A man is showing off a small monkey	A man is exhibiting a small monkey	ENTAILMENT	4.6	A_entails_B	B_entails_A	a man shows off a small monkey	a man shows off a small monkey	SEMEVAL	SEMEVAL	TEST A:showing,A:off,B:exhibiting,
4693	A man is hiding a small monkey	A man is showing off a small monkey	NEUTRAL	3.465	A_neutral_B	B_neutral_A	a man shows off a small monkey	a man shows off a small monkey	SEMEVAL	SEMEVAL	TEST A:hiding,B:showing,B:off,
4701	A group of men is playing soccer on the beach	A group of men is playing with a ball on the beach	ENTAILMENT	4.2	A_entails_B	B_neutral_A	a group of men play soccer on the beach	a group of men play soccer on the beach	SEMEVAL	SEMEVAL	TRAIN A:soccer,B:with,B:ball,
4705	A group of men is playing soccer on the beach	A group of boys is playing soccer on the seashore	NEUTRAL	4	A_neutral_B	B_neutral_A	a group of men play soccer on the beach	a group of boys are playing soccer on the beach	SEMEVAL	SEMEVAL	TEST A:men,A:beach,B:boys,B:seashore,
4706	A group of men is playing soccer on the beach	A group of boys is not playing soccer on the beach	NEUTRAL	3.2	A_neutral_B	B_neutral_A	a group of men play soccer on the beach	a group of boys are playing soccer on the beach	SEMEVAL	SEMEVAL	TEST A:men,B:boys,B:not,
4708	A man is cutting pieces of butter into a mixing bowl	A man is adding pieces of butter to a mixing bowl	ENTAILMENT	4.3	A_entails_B	B_neutral_A	a man is cutting pieces of butter into a mixing bowl	a man is cutting pieces of butter into a mixing bowl	SEMEVAL	SEMEVAL	TEST A:cutting,A:into,B:adding,B:to,
4710	Some pieces of butter are being added to the stand mixer	Pieces of butter are being added to the stand mixer	ENTAILMENT	4.7	A_entails_B	B_entails_A	pieces of butter is added in the stand mixer	pieces of butter is added in the stand mixer	SEMEVAL	SEMEVAL	TRAIN A:Some,A:pieces,B:Pieces,
4717	A monkey is kicking a person	A person is being kicked by a monkey	ENTAILMENT	4.9	A_entails_B	B_entails_A	a monkey is karate kicking a person	a monkey is karate kicking a person	SEMEVAL	SEMEVAL	TRAIN A:kicking,B:being,B:kicked,B:by,
4732	A man is fixing a silencer to a gun	A man is fitting a silencer to a weapon	ENTAILMENT	4.8	A_entails_B	B_neutral_A	a man is adding a silencer to a gun	a man is fitting silencer on a pistol	SEMEVAL	SEMEVAL	TEST A:fixing,A:gun,B:fitting,B:weapon,
4734	A man is fitting a silencer to a pistol	A man is applying a silencer to a gun	ENTAILMENT	4.8	A_entails_B	B_entails_A	a man is fitting silencer on a pistol	a man is adding a silencer to a gun	SEMEVAL	SEMEVAL	TRIAL A:fitting,A:pistol,B:applying,B:gun,
4736	A man is fitting a silencer to a pistol	A man is fixing a silencer to a gun	ENTAILMENT	4.7	A_entails_B	B_neutral_A	a man is adding a silencer to a gun	a man is fitting silencer on a pistol	SEMEVAL	SEMEVAL	TEST A:fitting,A:pistol,B:fixing,B:gun,
4741	A person is performing tricks on a motorcycle	The performer is tricking a person on a motorcycle	NEUTRAL	2.6	A_neutral_B	B_neutral_A	a person is performing tricks on a motorcycle	a person is performing tricks on a motorcycle	SEMEVAL	SEMEVAL	TEST A:performing,A:tricks,B:performer,B:tricking,
4748	A little girl is playing the violin on a beach	The violin is being played by a little girl on a beach	ENTAILMENT	4.8	A_entails_B	B_entails_A	a little girl plays the violin on a beach	a little girl plays the violin on a beach	SEMEVAL	SEMEVAL	TEST A:playing,B:being,B:played,B:by,
