3495	Garlic is being diced by the woman.	Garlic is being diced by the woman.	E
3496	Grass is being mowed by a man.	Grass is being mowed by a man.	E
3497	Guitar is being played by a man.	Guitar is being played by a man.	E
3498	Guitar is being played by two men.	Guitar is being played by two men.	E
3499	Hay is being eaten by a cow.	Hay is being eaten by a cow.	E
3500	Ingredients are being poured into a bowl by a woman.	Ingredients are being poured into a bowl by a woman.	E
3501	It is raining on a walking man.	It is raining on a walking man.	E
3502	It is snowing on two playing dogs.	It is snowing on two playing dogs.	E
3503	Kids are being dressed in costumes and playing a game.	Kids are being dressed in costumes and playing a game.	E
3504	Kids are not dressed in costumes and playing a game.	Kids are not dressed in costumes and playing a game.	E
3505	Kids in red shirts are playing in the leaves.	Kids in red shirts are playing in the leaves.	E
3506	Little boys are playing in a water fountain in front of lots of people.	Little boys are playing in a water fountain in front of lots of people.	E
3507	Little kids are playing in a water fountain in front of few people.	Little kids are playing in a water fountain in front of few people.	E
3508	Little kids are playing in a water fountain in front of lots of people.	Little kids are playing in a water fountain in front of lots of people.	E
3509	Makeup is being put on the man by the woman.	Makeup is being put on the man by the woman.	E
3510	Many cheerleaders are walking in a parade.	Many cheerleaders are walking in a parade.	E
3511	Many people are skating in an ice park.	Many people are skating in an ice park.	E
3512	Masked people are looking in the same direction in a forest.	Masked people are looking in the same direction in a forest.	E
3513	Men are cutting wood.	Men are cutting wood.	E
3514	Men are running a race.	Men are running a race.	E
3515	Men are sawing.	Men are sawing.	E
3516	Men are sawing logs.	Men are sawing logs.	E
3517	Men in costumes are walking around in the street.	Men in costumes are walking around in the street.	E
3518	Milk is a kitten's drink.	Milk is a kitten's drink.	E
3519	Mimes are performing on a small stage.	Mimes are performing on a small stage.	E
3520	Mimes are performing on a stage.	Mimes are performing on a stage.	E
3521	Motorbikes are being ridden by two people.	Motorbikes are being ridden by two people.	E
3522	Mud is being thrown to the playing boy.	Mud is being thrown to the playing boy.	E
3523	Mud is covering a topless woman.	Mud is covering a topless woman.	E
3524	Music is being performed by four people outdoors.	Music is being performed by four people outdoors.	E
3525	No dog is emerging from a lake.	No dog is emerging from a lake.	E
3526	No dog is in the sand that is blowing in the wind.	No dog is in the sand that is blowing in the wind.	E
3527	No dog is jumping in the shade of some trees.	No dog is jumping in the shade of some trees.	E
3528	No dog is running through the snow.	No dog is running through the snow.	E
3529	No girl with a bikini is playing in the dunes.	No girl with a bikini is playing in the dunes.	E
3530	No group of people is gathering at a stand at the fair.	No group of people is gathering at a stand at the fair.	E
3531	No lady is standing on the street and is surrounded by school children.	No lady is standing on the street and is surrounded by school children.	E
3532	No little dog is running on the sand.	No little dog is running on the sand.	E
3533	No motorcycle racer is riding a red and black bike.	No motorcycle racer is riding a red and black bike.	E
3534	No motorcycle rider is standing up on the seat of a motorcycle.	No motorcycle rider is standing up on the seat of a motorcycle.	E
3535	No onion is being cut by a man.	No onion is being cut by a man.	E
3536	No people are riding camels at the beach.	No people are riding camels at the beach.	E
3537	No people is sitting around a fire at night.	No people is sitting around a fire at night.	E
3538	No person is hiking.	No person is hiking.	E
3539	No race car is on a road in front of a grassy parking area.	No race car is on a road in front of a grassy parking area.	E
3540	No skateboarder is jumping in the air.	No skateboarder is jumping in the air.	E
3541	No skateboarder is making a jump off a ramp.	No skateboarder is making a jump off a ramp.	E
3542	No snake is being fed a mouse by a man.	No snake is being fed a mouse by a man.	E
3543	No surfer is riding a big wave across dark green water.	No surfer is riding a big wave across dark green water.	E
3544	No young child is riding a three wheeled scooter down the sidewalk.	No young child is riding a three wheeled scooter down the sidewalk.	E
3545	Nobody in snowsuits is lying in the snow and making snow angels.	Nobody in snowsuits is lying in the snow and making snow angels.	E
3546	Nobody is beating an egg.	Nobody is beating an egg.	E
3547	Nobody is brushing a cat.	Nobody is brushing a cat.	E
3548	Nobody is cooking okra in a pan.	Nobody is cooking okra in a pan.	E
3549	Nobody is cutting a capsicum into pieces.	Nobody is cutting a capsicum into pieces.	E
3550	Nobody is dangling from straps and kicking at each other.	Nobody is dangling from straps and kicking at each other.	E
3551	Nobody is drilling a hole in a strip of wood with a power drill.	Nobody is drilling a hole in a strip of wood with a power drill.	E
3552	Nobody is feeding an animal.	Nobody is feeding an animal.	E
3553	Nobody is fighting in a cow pasture.	Nobody is fighting in a cow pasture.	E
3554	Nobody is fist fighting in a ring.	Nobody is fist fighting in a ring.	E
3555	Nobody is floating on a raft.	Nobody is floating on a raft.	E
3556	Nobody is folding a piece of paper.	Nobody is folding a piece of paper.	E
3557	Nobody is holding a hedgehog.	Nobody is holding a hedgehog.	E
3558	Nobody is in front of the colorful building.	Nobody is in front of the colorful building.	E
3559	Nobody is in the snow wearing clothes that provide camouflage.	Nobody is in the snow wearing clothes that provide camouflage.	E
3560	Nobody is jumping off a platform.	Nobody is jumping off a platform.	E
3561	Nobody is on a motorcycle and is standing on the seat.	Nobody is on a motorcycle and is standing on the seat.	E
3562	Nobody is performing a card trick.	Nobody is performing a card trick.	E
3563	Nobody is playing on a trampoline.	Nobody is playing on a trampoline.	E
3564	Nobody is playing ping pong.	Nobody is playing ping pong.	E
3565	Nobody is playing the guitar.	Nobody is playing the guitar.	E
3566	Nobody is playing the guitar and singing.	Nobody is playing the guitar and singing.	E
3567	Nobody is playing with a toad.	Nobody is playing with a toad.	E
3568	Nobody is pouring ingredients into a pot.	Nobody is pouring ingredients into a pot.	E
3569	Nobody is practicing water safety and wearing preservers.	Nobody is practicing water safety and wearing preservers.	E
