pair_ID,sentence_A,sentence_B,entailment_label,relatedness_score,entailment_AB,entailment_BA,sentence_A_original,sentence_B_original,sentence_A_dataset,sentence_B_dataset,SemEval_set	[sentence_A, sentence_B]
6325,A girl is wearing jeans and a pink shirt and is running,There is no girl wearing jeans and a pink shirt and running,CONTRADICTION,4.2,A_contradicts_B,B_contradicts_A,a girls wearing jeans and a pink shirt runs,a girls wearing jeans and a pink shirt runs,FLICKR,FLICKR,TEST	[There, no]
6339,A white dog is wearing a Christmas reindeer headband and is playing with a brown dog in the grass,There is no white dog wearing a Christmas reindeer headband and playing with a brown dog in the grass,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a white dog wearing a christmas reindeer headband plays with a brown dog in the grass among some stuffed animals,a white dog wearing a christmas reindeer headband plays with a brown dog in the grass among some stuffed animals,FLICKR,FLICKR,TEST	[There, no]
6349,A young boy is riding a dirt bike through the mud,There is no young boy riding a dirt bike through the mud,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a young boy riding a dirt bike through the mud,a young boy riding a dirt bike through the mud,FLICKR,FLICKR,TRAIN	[There, no]
6358,The woman in a red costume is leaning against a brick wall and playing an instrument,The woman in a red costume is not leaning against a brick wall and is not playing an instrument,CONTRADICTION,3.2,A_contradicts_B,B_contradicts_A,a woman wearing a red costume plays an instrument against a brick wall,a woman wearing a red costume plays an instrument against a brick wall,FLICKR,FLICKR,TRIAL	[not, not]
6367,There is no young child wearing a white coat and playing a game,A young child is wearing a white coat and playing a game,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,a young child wearing a white coat playing a children's gold game,a young child wearing a white coat playing a children's gold game,FLICKR,FLICKR,TEST	[There, no]
6378,A surfer is leaning on a surfboard,There is no surfer leaning on a surfboard,CONTRADICTION,4.1,A_contradicts_B,B_contradicts_A,surfer leaning back on surfboard,surfer leaning back on surfboard,FLICKR,FLICKR,TEST	[There, no]
6389,The people are walking on the road beside a beautiful waterfall,The people are not walking on the road beside a beautiful waterfall,CONTRADICTION,3,A_contradicts_B,B_contradicts_A,a beautiful water fall with two people walking on the road beside it,a beautiful water fall with two people walking on the road beside it,FLICKR,FLICKR,TEST	[not]
6405,The dark skinned male is standing on one hand in front of a yellow building,The dark skinned male is not standing on one hand in front of a yellow building,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,a darked skinned male is standing on one palm in front of a yellow building,a darked skinned male is standing on one palm in front of a yellow building,FLICKR,FLICKR,TRAIN	[not]
6416,There is no person riding a bike,A person is riding a bike,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a person on a bmx bike,a person on a bmx bike,FLICKR,FLICKR,TEST	[There, no]
6427,A man in a purple suit is standing by a purple case and is playing a guitar,There is no man in a purple suit standing by a purple case and playing a guitar,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,a man in a purple suit is standing by a purple case playing a guitar,a man in a purple suit is standing by a purple case playing a guitar,FLICKR,FLICKR,TEST	[There, no]
6447,A small boy in a yellow shirt is laughing on the beach,There is no small boy in a yellow shirt laughing on the beach,CONTRADICTION,2.3,A_contradicts_B,B_contradicts_A,a small boy in a yellow shirt laughing on the beach,a small boy in a yellow shirt laughing on the beach,FLICKR,FLICKR,TRAIN	[There, no]
6458,The orange rescue boat is not rushing across the water,The orange rescue boat is rushing across the water,CONTRADICTION,3.2,A_contradicts_B,B_contradicts_A,the orange rescue boat rushes across the water,the orange rescue boat rushes across the water,FLICKR,FLICKR,TRAIN	[not]
6471,The dog in the red vest is not running in the field,The dog in the red vest is running in the field,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,the dog in the red vest runs in the field,the dog in the red vest runs in the field,FLICKR,FLICKR,TRAIN	[not]
6478,A person is standing in a vast field of glacial ice,There is no person standing in a vast field of glacial ice,CONTRADICTION,3.1,A_contradicts_B,B_contradicts_A,a person stands in a vast field of glacial ice,a person stands in a vast field of glacial ice,FLICKR,FLICKR,TRAIN	[There, no]
6480,The person is not standing on white ice,The person is standing on white ice,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,the person is standing on white ice,the person is standing on white ice,FLICKR,FLICKR,TRAIN	[not]
6496,The man is not taking a picture of himself and another guy,The man is taking a picture of himself and another guy,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a man takes a picture of himself and another guy,a man takes a picture of himself and another guy,FLICKR,FLICKR,TRAIN	[not]
6507,A little black dog is chasing a little brown dog,There is no little black dog chasing a little brown dog,CONTRADICTION,4.2,A_contradicts_B,B_contradicts_A,a little black dog chasing a little brown one,a little black dog chasing a little brown one,FLICKR,FLICKR,TEST	[There, no]
6516,A girl in a brown dress is being surrounded by children and is closing her eyes,There is no girl in a brown dress being surrounded by children and closing her eyes,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a girl in a brown dress surrounded by children closes her eyes,a girl in a brown dress surrounded by children closes her eyes,FLICKR,FLICKR,TEST	[There, no]
6519,The sun is not shining on the face of the girl who is in a yellow dress,The sun is shining on the face of the girl who is in a yellow dress,CONTRADICTION,4.2,A_contradicts_B,B_contradicts_A,a girl in a yellow dress with the sun shining on her face,a girl in a yellow dress with the sun shining on her face,FLICKR,FLICKR,TEST	[not]
6527,Women are not wearing bunny ears and race numbers and are not pointing at something in the distance,Women are wearing bunny ears and race numbers and are pointing at something in the distance,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,women wearing bunny ears and race numbers point at something in the distance,women wearing bunny ears and race numbers point at something in the distance,FLICKR,FLICKR,TRAIN	[not, not]
6538,A hockey player in a yellow jersey is guarding the goal,There is no hockey player in a yellow jersey guarding the goal,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,a hockey player in a yellow jersey is guarding the goal,a hockey player in a yellow jersey is guarding the goal,FLICKR,FLICKR,TEST	[There, no]
6540,The ice hockey goalkeeper is wearing a yellow jersey and is defending the goal,The ice hockey goalkeeper is not wearing a yellow jersey and is not defending the goal,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,an ice hockey goalkeeper wearing yellow is defending the goal,an ice hockey goalkeeper wearing yellow is defending the goal,FLICKR,FLICKR,TRAIN	[not, not]
6547,There is no young child standing in front of some trees,A young child is standing in front of some trees,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a young child is standing in front of some trees,a young child is standing in front of some trees,FLICKR,FLICKR,TEST	[There, no]
6565,The bicyclist is riding on a city street,The bicyclist is not riding on a city street,CONTRADICTION,4.2,A_contradicts_B,B_contradicts_A,a bicyclist riding on a city street,a bicyclist riding on a city street,FLICKR,FLICKR,TRAIN	[not]
6567,A woman is wearing a blue helmet and is riding a bicycle in a parking lot,There is no woman wearing a blue helmet and riding a bicycle in a parking lot,CONTRADICTION,2.5,A_contradicts_B,B_contradicts_A,a woman wearing a blue helmet rides her bicycle in a parking lot,a woman wearing a blue helmet rides her bicycle in a parking lot,FLICKR,FLICKR,TRAIN	[There, no]
6576,A pet dog is standing on the bank and is looking at another brown dog in the pond,There is no pet dog standing on the bank and looking at another brown dog in the pond,CONTRADICTION,4.5,A_contradicts_B,B_contradicts_A,a pet dog standing on bank is looking at another brown dog inside a pond,a pet dog standing on bank is looking at another brown dog inside a pond,FLICKR,FLICKR,TRAIN	[There, no]
6578,The tan dog is watching a brown dog that is swimming in a pond,The tan dog is not watching a brown dog that is swimming in a pond,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a tan dog watching a brown dog swimming in a pond,a tan dog watching a brown dog swimming in a pond,FLICKR,FLICKR,TRAIN	[not]
6596,A small bee is landing on a bunch of yellow flowers,There is no small bee landing on a bunch of yellow flowers,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a small bee landed on a bunch of yellow flowers,a small bee landed on a bunch of yellow flowers,FLICKR,FLICKR,TEST	[There, no]
6612,The young boys are not posing with a green soccer ball in a park,The young boys are posing with a green soccer ball in a park,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,four young boys pose with a green soccer ball in a park,four young boys pose with a green soccer ball in a park,FLICKR,FLICKR,TEST	[not]
6623,There is no white dog with beige spots running through a field,A white dog with beige spots is running through a field,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,a white dog with beige spots is running through a field,a white dog with beige spots is running through a field,FLICKR,FLICKR,TEST	[There, no]
6630,A horse and its rider are leaping over a barrier,A horse and its rider are not leaping over a barrier,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,horse and rider leap over a barrier,horse and rider leap over a barrier,FLICKR,FLICKR,TEST	[not]
6672,There is no classroom full of students looking in the same direction inside a bamboo structure,A classroom full of students is looking in the same direction inside a bamboo structure,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,a classroom full of students is looking in the same direction inside a bamboo structure,a classroom full of students is looking in the same direction inside a bamboo structure,FLICKR,FLICKR,TEST	[There, no]
6699,The group of people is sitting on the ground outside a monument,The group of people is not sitting on the ground outside a monument,CONTRADICTION,2.8,A_contradicts_B,B_contradicts_A,a group of people sitting on the ground outside of a monument,a group of people sitting on the ground outside of a monument,FLICKR,FLICKR,TEST	[not]
6708,A small child in a pink sweater is climbing a concrete staircase,There is no small child in a pink sweater climbing a concrete staircase,CONTRADICTION,3.1,A_contradicts_B,B_contradicts_A,a small child in a pink sweater begins to climb a concrete staircase,a small child in a pink sweater begins to climb a concrete staircase,FLICKR,FLICKR,TEST	[There, no]
6715,The black bird is not sitting in a leafless tree,The black bird is sitting in a leafless tree,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a black bird sitting in a leafless tree,a black bird sitting in a leafless tree,FLICKR,FLICKR,TRAIN	[not]
6726,There is no kid in orange playing outside with a snowball,A kid in orange is playing outside with a snowball,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,a kid in orange plays with a ball of snow outside,a kid in orange plays with a ball of snow outside,FLICKR,FLICKR,TEST	[There, no]
6737,The people are not sitting on a bench in front of a restaurant,The people are sitting on a bench in front of a restaurant,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,three people on a bench in front of a restaurant,three people on a bench in front of a restaurant,FLICKR,FLICKR,TEST	[not]
6755,The brown dog is sniffing the back of a small black dog,The brown dog is not sniffing the back of a small black dog,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,the brown dog sniffs the back of a smaller black dog,the brown dog sniffs the back of a smaller black dog,FLICKR,FLICKR,TEST	[not]
6767,The men in brown shorts are walking on the rocks beside a river,The men in brown shorts are not walking on the rocks beside a river,CONTRADICTION,4.3,A_contradicts_B,B_contradicts_A,three men in brown shorts are walking on rocks beside a river,three men in brown shorts are walking on rocks beside a river,FLICKR,FLICKR,TEST	[not]
6775,There is no dog jumping for a Frisbee in the snow,A dog is jumping for a Frisbee in the snow,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,a dog jumping for a frisbee in the snow,a dog jumping for a frisbee in the snow,FLICKR,FLICKR,TRAIN	[There, no]
6784,There is no man dressed in black wearing an elaborate black mask,A man dressed in black is wearing an elaborate black mask,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,man dressed in black wearing elaborate black mask,man dressed in black wearing elaborate black mask,FLICKR,FLICKR,TRIAL	[There, no]
6786,There is no man holding a mask in his raised hand,A man is holding a mask in his raised hand,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,man with mask on raises hand,man with mask on raises hand,FLICKR,FLICKR,TEST	[There, no]
6802,The player in purple white and black is playing near the end of the field,The player in purple white and black is not playing near the end of the field,CONTRADICTION,4.3,A_contradicts_B,B_contradicts_A,a player in purple white and black attempts to make a play near the end of a field,a player in purple white and black attempts to make a play near the end of a field,FLICKR,FLICKR,TRAIN	[not]
6813,There is no man on a bicycle riding on the beach,A man on a bicycle is riding on the beach,CONTRADICTION,3.1,A_contradicts_B,B_contradicts_A,a man on a bicycle riding on the beach,a man on a bicycle riding on the beach,FLICKR,FLICKR,TRAIN	[There, no]
6825,There is no seabird flying over some rocks,A seabird is flying over some rocks,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a seabird is flying over rocks,a seabird is flying over rocks,FLICKR,FLICKR,TRAIN	[There, no]
6833,The kids are chasing each other in the sand,The kids are not chasing each other in the sand,CONTRADICTION,4.3,A_contradicts_B,B_contradicts_A,two kids chasing each other in the sand,two kids chasing each other in the sand,FLICKR,FLICKR,TRAIN	[not]
6835,There is no little boy running on the ground and playing with a little girl,A little boy is running on the ground and playing with a little girl,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,a little boy is running on the round playing with a little girl,a little boy is running on the round playing with a little girl,FLICKR,FLICKR,TEST	[There, no]
6855,There is no dog running up a grassy hill,A dog is running up a grassy hill,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,a dog is running up a grassy hill,a dog is running up a grassy hill,FLICKR,FLICKR,TRAIN	[There, no]
6864,There is no brown dog running through tall green grass,A brown dog is running through tall green grass,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,a brown dog is running through tall green grass,a brown dog is running through tall green grass,FLICKR,FLICKR,TEST	[There, no]
6880,The large brown dog is not running outside in the dirt,The large brown dog is running outside in the dirt,CONTRADICTION,3,A_contradicts_B,B_contradicts_A,the large brown dog is running outside in the dirt,the large brown dog is running outside in the dirt,FLICKR,FLICKR,TRAIN	[not]
