pair_ID	sentence_A	sentence_B	entailment_label	relatedness_score	entailment_AB	entailment_BA	sentence_A_original	sentence_B_original	sentence_A_dataset	sentence_B_dataset	SemEval_set	A:sentence_A,B:sentence_B,
5880	A skateboarder is doing acrobatics on a half pipe	A skateboarder is doing tricks on a half pipe	ENTAILMENT	4.6	A_entails_B	B_neutral_A	a skateboarder does tricks on a half-pipe	a skateboarder does tricks on a half-pipe	SEMEVAL	SEMEVAL	TEST	A:acrobatics,B:tricks,
5887	A big dog is running on the ground	A dog is running on the ground	ENTAILMENT	4.2	A_entails_B	B_neutral_A	a dog is running on the ground	a dog is running on the ground	SEMEVAL	SEMEVAL	TRAIN	A:big,
5889	The girl is tapping her fingernails	A girl is tapping her fingernails	ENTAILMENT	4.9	A_entails_B	B_entails_A	a girl is tapping her finger nails	a girl is tapping her finger nails	SEMEVAL	SEMEVAL	TEST	
5899	A man and a woman are driving down the street in a jeep	A man and a woman are not driving down the street in a jeep	CONTRADICTION	4.4	A_contradicts_B	B_contradicts_A	a man and woman are driving down the street in a jeep	a man and woman are driving down the street in a jeep	SEMEVAL	SEMEVAL	TRAIN	B:not,
5906	There is no woman pouring ingredients into a bowl	A woman is pouring ingredients into a bowl	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	a woman is pouring ingredients in a bowl	a woman is pouring ingredients in a bowl	SEMEVAL	SEMEVAL	TRAIN	A:There,A:no,
5908	The woman is not seasoning the oil	The woman is seasoning the oil	CONTRADICTION	3.1	A_contradicts_B	B_contradicts_A	the woman is seasoning the oil	the woman is seasoning the oil	SEMEVAL	SEMEVAL	TEST	A:not,
5917	There is no woman slicing potatoes	A woman is slicing potatoes	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	a woman is slicing potatoes	a woman is slicing potatoes	SEMEVAL	SEMEVAL	TEST	A:There,A:no,
5924	The man is not doing exercises	The man is doing exercises	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	the man is exercising	the man is exercising	SEMEVAL	SEMEVAL	TRIAL	A:not,
5925	Two men are boxing	Two men are fighting	ENTAILMENT	4	A_entails_B	B_neutral_A	two men are fighting	two men are fighting	SEMEVAL	SEMEVAL	TEST	A:boxing,B:fighting,
5935	Nobody is pouring ingredients into a pot	Someone is pouring ingredients into a pot	CONTRADICTION	3.5	A_contradicts_B	B_contradicts_A	someone is pouring ingrediants into a pot	someone is pouring ingrediants into a pot	SEMEVAL	SEMEVAL	TEST	A:Nobody,B:Someone,
5952	The dog is catching a ball	A dog is catching a ball	ENTAILMENT	5	A_entails_B	B_entails_A	a dog is running towards a ball to catch it	a dog is running towards a ball to catch it	FLICKR	FLICKR	TRAIN	
5953	A dog is catching a ball	There is no dog catching a ball	CONTRADICTION	2.9	A_contradicts_B	B_contradicts_A	a dog is running towards a ball to catch it	a dog is running towards a ball to catch it	FLICKR	FLICKR	TEST	B:There,B:no,
5954	A dog is furiously chasing a ball through dirt	A dog is chasing a ball through dirt	ENTAILMENT	4.5	A_entails_B	B_neutral_A	a dog chases a ball through dirt	a dog chases a ball through dirt	FLICKR	FLICKR	TEST	A:furiously,
5961	A boy in a blue shirt has dirt on his face	A boy in a blue dyed shirt has dirt on his face	ENTAILMENT	4.7	A_entails_B	B_entails_A	a boy in a blue shirt with dirt on his face	a boy in a blue shirt with dirt on his face	FLICKR	FLICKR	TEST	B:dyed,
5965	A blond child is holding a yellow bottle	There is no blond child holding a yellow bottle	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	blond child with dirty face holding yellow bottle with red cap, plants in background	blond child with dirty face holding yellow bottle with red cap, plants in background	FLICKR	FLICKR	TRAIN	B:There,B:no,
5972	A man in a hat is pacing through a store	A man in a hat is walking through a store	ENTAILMENT	4.3	A_entails_B	B_neutral_A	a man in a hat is making his way through a store	a man in a hat is making his way through a store	FLICKR	FLICKR	TEST	A:pacing,B:walking,
5985	A white bird is landing swiftly in the water	The white bird is landing swiftly in the water	ENTAILMENT	4.9	A_entails_B	B_entails_A	a white birds lands swiftly in the water	a white birds lands swiftly in the water	FLICKR	FLICKR	TEST	
5994	A brown dog is calmly standing in the water	A brown dog is standing in the water	ENTAILMENT	4.4	A_entails_B	B_neutral_A	a brown dog is standing in the water	a brown dog is standing in the water	FLICKR	FLICKR	TEST	A:calmly,
5995	There is no brown dog standing in the water	A brown dog is standing in the water	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	a brown dog is standing in the water	a brown dog is standing in the water	FLICKR	FLICKR	TEST	A:There,A:no,
5996	A dog with golden fur is in the water	A dog with a golden coat is in the water	ENTAILMENT	4.9	A_entails_B	B_entails_A	a dog with golden fur is chest deep in water	a dog with golden fur is chest deep in water	FLICKR	FLICKR	TRAIN	A:fur,B:coat,
6004	A young girl in a blue shirt is walking on the sidewalk and holding up a pink sign	There is no young girl in a blue shirt walking on the sidewalk and holding up a pink sign	CONTRADICTION	4.3	A_contradicts_B	B_contradicts_A	a young girl in a blue shirt is walking in the sidewalk and holding up a pink sign that says, "the rescue."	a young girl in a blue shirt is walking in the sidewalk and holding up a pink sign that says, ""the rescue.""	FLICKR	FLICKR	TEST	B:There,B:no,
6014	One man in a big city is holding up a sign and begging for money	A man in a big city is holding a sign and begging for money	ENTAILMENT	5	A_entails_B	B_entails_A	a man in seattle holds a sign begging for money	a man in seattle holds a sign begging for money	FLICKR	FLICKR	TRAIN	A:One,A:up,
6026	A small dog is chasing a large brown cow	There is no small dog chasing a large brown cow	CONTRADICTION	3.3	A_contradicts_B	B_contradicts_A	a small dog chases after a large brown cow	a small dog chases after a large brown cow	FLICKR	FLICKR	TEST	B:There,B:no,
6027	A dog is chasing the tail of an animal in the grass	The tail of an animal is being chasing by a dog in the grass	ENTAILMENT	4.9	A_entails_B	B_entails_A	a dog chasing an animals tail on the grass	a dog chasing an animals tail on the grass	FLICKR	FLICKR	TRAIN	B:being,B:by,
6036	A young child is splashing in the water	The young child is splashing in the water	ENTAILMENT	4.9	A_entails_B	B_entails_A	a young child splashing in water	a young child splashing in water	FLICKR	FLICKR	TEST	
6037	A young child is splashing in the water	There is no young child splashing in the water	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	a young child splashing in water	a young child splashing in water	FLICKR	FLICKR	TRAIN	B:There,B:no,
6054	The little dog is grabbing the bedroom slipper with its mouth funnily	The little dog is grabbing the bedroom slipper with its mouth	ENTAILMENT	4.8	A_entails_B	B_neutral_A	the little dog grabs a hold of the bedroom slipper with its mouth	the little dog grabs a hold of the bedroom slipper with its mouth	FLICKR	FLICKR	TRAIN	A:funnily,
6057	A brown dog is staring attentively at a brown and white dog	There is no brown dog staring attentively at a brown and white dog	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	a brown dog is staring closely at a sleeping brown and white dog	a brown dog is staring closely at a sleeping brown and white dog	FLICKR	FLICKR	TEST	B:There,B:no,
6064	The man is performing a large jump	The man is not performing a large jump	CONTRADICTION	3.3	A_contradicts_B	B_contradicts_A	a man performs a large jump	a man performs a large jump	FLICKR	FLICKR	TEST	B:not,
6065	A person in a blue jacket is jumping off of a tall cement wall	A person in a blue colored jacket is jumping off of a tall cement wall	ENTAILMENT	4.9	A_entails_B	B_entails_A	a person in a blue jacket jumps off of a tan cement wall	a person in a blue jacket jumps off of a tan cement wall	FLICKR	FLICKR	TRAIN	B:colored,
6074	A woman in jeans is sitting on the saddle of a horse	The woman in jeans is sitting on the saddle of a horse	ENTAILMENT	4.9	A_entails_B	B_entails_A	a woman in jeans is sitting on the saddle of a horse	a woman in jeans is sitting on the saddle of a horse	FLICKR	FLICKR	TEST	
6076	A person wearing jeans is sitting happily on the top of a horse saddle	A person wearing jeans is sitting on top of a horse saddle	ENTAILMENT	4.6	A_entails_B	B_neutral_A	a person wearing jeans sits on top of a horse saddle	a person wearing jeans sits on top of a horse saddle	FLICKR	FLICKR	TEST	A:happily,
6077	A person wearing jeans is sitting on top of a horse saddle	There is no person wearing jeans sitting on top of a horse saddle	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	a person wearing jeans sits on top of a horse saddle	a person wearing jeans sits on top of a horse saddle	FLICKR	FLICKR	TRAIN	B:There,B:no,
6083	The brown dog and the red dog are frolicking on the beach	A brown dog and a red dog are frolicking on the beach	ENTAILMENT	4.9	A_entails_B	B_entails_A	a brown dog and a red dog frolicking on the waters edge on the beach	a brown dog and a red dog frolicking on the waters edge on the beach	FLICKR	FLICKR	TRAIN	
6085	The brown dogs are playfully fighting on the sandy beach	The brown dogs are playfully fighting on the sandy shore	ENTAILMENT	4.8	A_entails_B	B_entails_A	two brown dogs chase and playfully fight with each other on the sandy beach	two brown dogs chase and playfully fight with each other on the sandy beach	FLICKR	FLICKR	TRAIN	A:beach,B:shore,
6086	The brown dogs are playfully fighting on the sandy beach	The brown dogs are not playfully fighting on the sandy beach	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	two brown dogs chase and playfully fight with each other on the sandy beach	two brown dogs chase and playfully fight with each other on the sandy beach	FLICKR	FLICKR	TRAIN	B:not,
6095	There is no man standing beside a large and colorful birdcage	A man is standing beside a large and colorful birdcage	CONTRADICTION	4.6	A_contradicts_B	B_contradicts_A	a man is standing beside a large, colorful birdcage containing birds	a man is standing beside a large, colorful birdcage containing birds	FLICKR	FLICKR	TRAIN	A:There,A:no,
6101	One brown and black dog is running through the leaves	A brown and black dog is running through the leaves	ENTAILMENT	4.8	A_entails_B	B_entails_A	a brown and black dog runs through the leaves	a brown and black dog runs through the leaves	FLICKR	FLICKR	TRAIN	A:One,
6104	A dog in a colored coat is running swiftly across the yard	A dog in a colored coat is running across the yard	ENTAILMENT	4.3	A_entails_B	B_neutral_A	a dog with a brindle-colored coat is running across the yard	a dog with a brindle-colored coat is running across the yard	FLICKR	FLICKR	TRAIN	A:swiftly,
6105	There is no dog in a colored coat running across the yard	A dog in a colored coat is running across the yard	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	a dog with a brindle-colored coat is running across the yard	a dog with a brindle-colored coat is running across the yard	FLICKR	FLICKR	TRAIN	A:There,A:no,
6123	A boy wearing red shorts is jumping into a paddling pool	A kid wearing red shorts is jumping into a paddling pool	ENTAILMENT	4.6	A_entails_B	B_neutral_A	a boy wearing red shorts is jumping into a paddling pool	a boy wearing red shorts is jumping into a paddling pool	FLICKR	FLICKR	TRAIN	A:boy,B:kid,
6124	A boy wearing red shorts is jumping into a paddling pool	There is no boy wearing red shorts jumping into a paddling pool	CONTRADICTION	3.3	A_contradicts_B	B_contradicts_A	a boy wearing red shorts is jumping into a paddling pool	a boy wearing red shorts is jumping into a paddling pool	FLICKR	FLICKR	TEST	B:There,B:no,
6154	The person in the blue jacket is wearing a colorful helmet	A person in a blue jacket is wearing a colorful helmet	ENTAILMENT	5	A_entails_B	B_entails_A	the person in the blue jacket has a colorful helmet on	the person in the blue jacket has a colorful helmet on	FLICKR	FLICKR	TRAIN	
6170	A woman in a yellow dyed shirt is surfing on a pink surfboard	A woman in a yellow shirt is surfing on a pink surfboard	ENTAILMENT	4.6	A_entails_B	B_entails_A	a woman in a yellow shirt surfs on a pink surfboard	a woman in a yellow shirt surfs on a pink surfboard	FLICKR	FLICKR	TRAIN	A:dyed,
6171	A woman in a yellow shirt is surfing on a pink surfboard	There is no woman in a yellow shirt surfing on a pink surfboard	CONTRADICTION	3.2	A_contradicts_B	B_contradicts_A	a woman in a yellow shirt surfs on a pink surfboard	a woman in a yellow shirt surfs on a pink surfboard	FLICKR	FLICKR	TRAIN	B:There,B:no,
6183	Four people are sitting on a low cement ledge	Some people are sitting on a low cement ledge	ENTAILMENT	4.5	A_entails_B	B_neutral_A	four people sitting on low cement ledge	four people sitting on low cement ledge	FLICKR	FLICKR	TRAIN	A:Four,
6194	A group of Asian girls are standing together	The group of Asian girls are standing together	ENTAILMENT	4.9	A_entails_B	B_entails_A	a group of asian girls are standing together	a group of asian girls are standing together	FLICKR	FLICKR	TRAIN	
6205	A cold cyclist is celebrating	There is no cold cyclist celebrating	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	a cold cycler celebrates	a cold cycler celebrates	FLICKR	FLICKR	TRAIN	B:There,B:no,
6214	A man is on a ship in front of the sunset	A man is on a boat in front of the sunset	ENTAILMENT	4.6	A_entails_B	B_neutral_A	a man in a boat in front of a sunset	a man in a boat in front of a sunset	FLICKR	FLICKR	TRAIN	A:ship,B:boat,
6215	There is no man on a boat in front of the sunset	A man is on a boat in front of the sunset	CONTRADICTION	3.2	A_contradicts_B	B_contradicts_A	a man in a boat in front of a sunset	a man in a boat in front of a sunset	FLICKR	FLICKR	TRAIN	A:There,A:no,
6230	Two dogs are cheerfully playing together on the grass	Two dogs are playing together on the grass	ENTAILMENT	4.5	A_entails_B	B_neutral_A	two dogs playing together on the grass	two dogs playing together on the grass	FLICKR	FLICKR	TEST	A:cheerfully,
6232	A big dog and a small white dog are playing together	A big dog and a small dog with a white coat are playing together	ENTAILMENT	4.5	A_entails_B	B_neutral_A	a german sheperd and a small white dog are playing	a german sheperd and a small white dog are playing	FLICKR	FLICKR	TRAIN	B:with,B:coat,
6248	The cop is sitting on a police bike	The cop is sitting on a police bicycle	ENTAILMENT	4.8	A_entails_B	B_entails_A	a cop sitting on his police bike	a cop sitting on his police bike	FLICKR	FLICKR	TRAIN	A:bike,B:bicycle,
6249	The cop is not sitting on a police bike	The cop is sitting on a police bike	CONTRADICTION	3.5	A_contradicts_B	B_contradicts_A	a cop sitting on his police bike	a cop sitting on his police bike	FLICKR	FLICKR	TRAIN	A:not,
6250	A policeman is sitting tiredly on a motorcycle	A policeman is sitting on a motorcycle	ENTAILMENT	4.6	A_entails_B	B_neutral_A	a policeman sits on a motorcycle	a policeman sits on a motorcycle	FLICKR	FLICKR	TRAIN	A:tiredly,
6270	A dog with a golden coat is swimming clumsily through the water	A dog with a golden coat is swimming through the water	ENTAILMENT	4.3	A_entails_B	B_neutral_A	a dog with golden hair swims through water	a dog with golden hair swims through water	FLICKR	FLICKR	TEST	A:clumsily,
6291	A large group of cheerleaders is walking in a parade	There is no large group of cheerleaders walking in a parade	CONTRADICTION	4.4	A_contradicts_B	B_contradicts_A	a large group of cheerleaders walking in a parade	a large group of cheerleaders walking in a parade	FLICKR	FLICKR	TRAIN	B:There,B:no,
6297	The man is sitting outside under a purple umbrella	The man is sitting outdoors under a purple umbrella	ENTAILMENT	5	A_entails_B	B_entails_A	the man is sitting outside on the street under a purple umbrella	the man is sitting outside on the street under a purple umbrella	FLICKR	FLICKR	TRAIN	A:outside,B:outdoors,
6306	The woman is playing with two young boys at a park	A woman is playing with two young boys at a park	ENTAILMENT	5	A_entails_B	B_entails_A	a woman playing with two young boys at a park	a woman playing with two young boys at a park	FLICKR	FLICKR	TRAIN	
6307	A woman is playing with two young boys at a park	There is no woman playing with two young boys at a park	CONTRADICTION	4.3	A_contradicts_B	B_contradicts_A	a woman playing with two young boys at a park	a woman playing with two young boys at a park	FLICKR	FLICKR	TRAIN	B:There,B:no,
6308	A lady is standing near three children	A woman is standing near three children	ENTAILMENT	4.9	A_entails_B	B_entails_A	a woman and three children	a woman and three children	FLICKR	FLICKR	TRAIN	A:lady,B:woman,
6309	A woman is standing near three children	There is no woman standing near three children	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	a woman and three children	a woman and three children	FLICKR	FLICKR	TRAIN	B:There,B:no,
6315	A yellow dog is running on white snow on a very sunny day	A yellow dog is running on white snow on a sunny day	ENTAILMENT	4.6	A_entails_B	B_neutral_A	a yellow dog runs on white snow on a sunny day	a yellow dog runs on white snow on a sunny day	FLICKR	FLICKR	TRIAL	A:very,
6316	A yellow dog is stopping on white snow on a sunny day	A yellow dog is running on white snow on a sunny day	CONTRADICTION	3.5	A_contradicts_B	B_contradicts_A	a yellow dog runs on white snow on a sunny day	a yellow dog runs on white snow on a sunny day	FLICKR	FLICKR	TRAIN	A:stopping,B:running,
6327	The little girl in a pink shirt is running under a tree in the desert	A little girl in a pink shirt is running under a tree in the desert	ENTAILMENT	4.9	A_entails_B	B_entails_A	the little girl in the pink shirt is running under a tree in the desert	the little girl in the pink shirt is running under a tree in the desert	FLICKR	FLICKR	TRAIN	
6348	The young boy is riding a dirt bike through the mud	A young boy is riding a dirt bike through the mud	ENTAILMENT	4.9	A_entails_B	B_entails_A	a young boy riding a dirt bike through the mud	a young boy riding a dirt bike through the mud	FLICKR	FLICKR	TRAIN	
6349	A young boy is riding a dirt bike through the mud	There is no young boy riding a dirt bike through the mud	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	a young boy riding a dirt bike through the mud	a young boy riding a dirt bike through the mud	FLICKR	FLICKR	TRAIN	B:There,B:no,
