pair_ID	sentence_A	sentence_B	entailment_label	relatedness_score	entailment_AB	entailment_BA	sentence_A_original	sentence_B_original	sentence_A_dataset	sentence_B_dataset	SemEval_set	A:sentence_A,B:sentence_B,
5220	A dog is looking around	There is no dog looking around	CONTRADICTION	2.9	A_contradicts_B	B_contradicts_A	a dog is looking around	a dog is looking around	SEMEVAL	SEMEVAL	TRAIN	B:There,B:no,
5222	A cat is looking at a store counter	A dog is looking at a store counter	NEUTRAL	3	A_neutral_B	B_neutral_A	a dog is watching a store counter	a dog is watching a store counter	SEMEVAL	SEMEVAL	TEST	A:cat,B:dog,
5229	A tiger cub is making a sound	There is no tiger cub making a sound	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	a tiger cub is making a sound	a tiger cub is making a sound	SEMEVAL	SEMEVAL	TEST	B:There,B:no,
5230	A tiger is walking around	A tiger is strolling around	ENTAILMENT	5	A_entails_B	B_entails_A	a tiger is walking around	a tiger is walking around	SEMEVAL	SEMEVAL	TEST	A:walking,B:strolling,
5231	A tiger is walking around	A tiger is not walking around	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	a tiger is walking around	a tiger is walking around	SEMEVAL	SEMEVAL	TRAIN	B:not,
5237	A woman is frying meat	A woman is frying food	ENTAILMENT	4.5	A_entails_B	B_neutral_A	a woman is frying meat	a woman is frying meat	SEMEVAL	SEMEVAL	TEST	A:meat,B:food,
5238	A woman is frying meat	A woman is not frying meat	CONTRADICTION	3.5	A_contradicts_B	B_contradicts_A	a woman is frying meat	a woman is frying meat	SEMEVAL	SEMEVAL	TRAIN	B:not,
5239	A woman is placing food in a pot of hot water	A woman is cooking food in a pot of hot water	NEUTRAL	4.4	A_neutral_B	B_neutral_A	a woman is placing food in a pot of hot water	a woman is placing food in a pot of hot water	SEMEVAL	SEMEVAL	TRAIN	A:placing,B:cooking,
5240	A woman is placing food in a pot of hot water	A woman is placing food in a pot of cold water	CONTRADICTION	4.1	A_contradicts_B	B_contradicts_A	a woman is placing food in a pot of hot water	a woman is placing food in a pot of hot water	SEMEVAL	SEMEVAL	TEST	A:hot,B:cold,
5247	A woman is playing the trumpet	A man is playing the trumpet	NEUTRAL	3.1	A_neutral_B	B_contradicts_A	a man is playing the trumpet	a man is playing the trumpet	SEMEVAL	SEMEVAL	TRAIN	A:woman,B:man,
5248	Someone is playing with a toad	Someone is playing with a frog	NEUTRAL	4.2	A_neutral_B	B_neutral_A	someone is playing with a toad	someone is playing with a toad	SEMEVAL	SEMEVAL	TRAIN	A:toad,B:frog,
5249	Nobody is playing with a toad	Someone is playing with a toad	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	someone is playing with a toad	someone is playing with a toad	SEMEVAL	SEMEVAL	TRAIN	A:Nobody,B:Someone,
5257	The person is riding the horse	The person is riding the animal	ENTAILMENT	4.6	A_entails_B	B_neutral_A	the person is riding the horse	the person is riding the horse	SEMEVAL	SEMEVAL	TEST	A:horse,B:animal,
5258	The person is riding the horse	The person is not riding the horse	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	the person is riding the horse	the person is riding the horse	SEMEVAL	SEMEVAL	TRAIN	B:not,
5263	A man is riding a horse	The person is riding the horse	ENTAILMENT	4.6	A_entails_B	B_neutral_A	a man is riding a horse	the person is riding the horse	SEMEVAL	SEMEVAL	TRAIN	A:man,B:person,
5265	A person is not folding a piece of paper	A person is folding a piece of paper	CONTRADICTION	3.5	A_contradicts_B	B_contradicts_A	a person is folding a piece of paper	a person is folding a piece of paper	SEMEVAL	SEMEVAL	TEST	A:not,
5266	Somebody is folding a piece of paper	Someone is folding a piece of paper	ENTAILMENT	5	A_entails_B	B_entails_A	someone is folding a piece of paper	someone is folding a piece of paper	SEMEVAL	SEMEVAL	TEST	A:Somebody,B:Someone,
5267	Someone is folding a piece of paper	Nobody is folding a piece of paper	CONTRADICTION	2.8	A_contradicts_B	B_contradicts_A	someone is folding a piece of paper	someone is folding a piece of paper	SEMEVAL	SEMEVAL	TRAIN	A:Someone,B:Nobody,
5268	Somebody is folding a piece of paper	A person is folding a piece of paper	ENTAILMENT	4.7	A_entails_B	B_entails_A	a person is folding a piece of paper	someone is folding a piece of paper	SEMEVAL	SEMEVAL	TEST	A:Somebody,B:person,
5269	Nobody is folding a piece of paper	A person is folding a piece of paper	CONTRADICTION	2.8	A_contradicts_B	B_contradicts_A	a person is folding a piece of paper	someone is folding a piece of paper	SEMEVAL	SEMEVAL	TRAIN	A:Nobody,B:person,
5272	A person is folding a piece of paper	Someone is folding a piece of paper	ENTAILMENT	4.8	A_entails_B	B_entails_A	a person is folding a piece of paper	someone is folding a piece of paper	SEMEVAL	SEMEVAL	TEST	A:person,B:Someone,
5274	There is no girl communicating with sign language	A girl is communicating with sign language	CONTRADICTION	3.5	A_contradicts_B	B_contradicts_A	a girl is communicating with sign language	a girl is communicating with sign language	SEMEVAL	SEMEVAL	TEST	A:There,A:no,
5276	A young boy is using sign language	A young girl is using sign language	NEUTRAL	4.1	A_neutral_B	B_neutral_A	a young girl is using sign language	a young girl is using sign language	SEMEVAL	SEMEVAL	TRAIN	A:boy,B:girl,
5279	A young girl is using sign language	A girl is using sign language	ENTAILMENT	4.6	A_entails_B	B_neutral_A	a young girl is using sign language	a girl is communicating with sign language	SEMEVAL	SEMEVAL	TEST	A:young,
5282	A rabbit is playing with a stuffed bunny	A bunny is playing with a stuffed bunny	ENTAILMENT	4.5	A_entails_B	B_entails_A	a bunny is playing with a stuffed bunny	a bunny is playing with a stuffed bunny	SEMEVAL	SEMEVAL	TRAIN	A:rabbit,
5283	A bunny is playing with a stuffed bunny	There is no bunny playing with a stuffed bunny	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	a bunny is playing with a stuffed bunny	a bunny is playing with a stuffed bunny	SEMEVAL	SEMEVAL	TEST	B:There,B:no,
5284	A rabbit is playing with a toy rabbit	A rabbit is playing with a toy	ENTAILMENT	4.5	A_entails_B	B_neutral_A	a rabbit is playing with a toy rabbit	a rabbit is playing with a toy rabbit	SEMEVAL	SEMEVAL	TEST	
5285	There is no rabbit playing with a toy rabbit	A rabbit is playing with a toy rabbit	CONTRADICTION	3.4	A_contradicts_B	B_contradicts_A	a rabbit is playing with a toy rabbit	a rabbit is playing with a toy rabbit	SEMEVAL	SEMEVAL	TEST	A:There,A:no,
5292	A man is jumping rope outside	A woman is jumping rope outside	NEUTRAL	3	A_neutral_B	B_neutral_A	a man is jumping rope outside	a man is jumping rope outside	SEMEVAL	SEMEVAL	TEST	A:man,B:woman,
5293	A woman is slicing a cucumber	A person is slicing a cucumber	ENTAILMENT	4.4	A_entails_B	B_neutral_A	a woman is slicing a cucumber	a woman is slicing a cucumber	SEMEVAL	SEMEVAL	TEST	A:woman,B:person,
5294	A woman is not slicing a cucumber	A woman is slicing a cucumber	CONTRADICTION	3.935	A_contradicts_B	B_contradicts_A	a woman is slicing a cucumber	a woman is slicing a cucumber	SEMEVAL	SEMEVAL	TRAIN	A:not,
5301	There is no man slicing potatoes	A man is slicing potatoes	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	a man is slicing potato	a man is slicing potato	SEMEVAL	SEMEVAL	TEST	A:There,A:no,
5303	The man is not slicing a potato	The man is slicing a potato	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	the man is slicing a potato	the man is slicing a potato	SEMEVAL	SEMEVAL	TRAIN	A:not,
5308	A man is slicing potatoes	The man is slicing a potato	ENTAILMENT	4.4	A_entails_B	B_neutral_A	a man is slicing potato	the man is slicing a potato	SEMEVAL	SEMEVAL	TEST	A:potatoes,B:potato,
5310	There is no girl playing a flute	A girl is playing a flute	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	a girl is playing a flute	a girl is playing a flute	SEMEVAL	SEMEVAL	TRIAL	A:There,A:no,
5312	A girl is playing a wind instrument	A boy is playing a wind instrument	NEUTRAL	3.7	A_neutral_B	B_neutral_A	a girl plays a wind instrument	a girl plays a wind instrument	SEMEVAL	SEMEVAL	TEST	A:girl,B:boy,
5319	A person is playing a keyboard	A person is not playing a keyboard	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	a person is playing a keyboard piano	a person is playing a keyboard piano	SEMEVAL	SEMEVAL	TRAIN	B:not,
5321	Someone is playing piano	Someone is not playing piano	CONTRADICTION	3	A_contradicts_B	B_contradicts_A	someone is playing piano	someone is playing piano	SEMEVAL	SEMEVAL	TRAIN	B:not,
5327	A man is jumping into a pool	A man is diving into a pool	ENTAILMENT	4.8	A_entails_B	B_entails_A	a man dives into a pool	a man dives into a pool	SEMEVAL	SEMEVAL	TRAIN	A:jumping,B:diving,
5328	A man is diving into a pool	A woman is diving into a pool	NEUTRAL	3.3	A_neutral_B	B_neutral_A	a man dives into a pool	a man dives into a pool	SEMEVAL	SEMEVAL	TEST	A:man,B:woman,
5331	A man is diving into a pool	A man is diving into the water	ENTAILMENT	4.5	A_entails_B	B_neutral_A	a man dives into a pool	a man is diving into a pool	SEMEVAL	SEMEVAL	TEST	A:pool,B:water,
5334	A woman is diving into a pool	A man is diving into a pool	NEUTRAL	3.5	A_neutral_B	B_neutral_A	a man dives into a pool	a man is diving into a pool	SEMEVAL	SEMEVAL	TRAIN	A:woman,B:man,
5337	The man is adding seasoning to the water in a bowl	The man is not adding seasoning to the/some water in a bowl	CONTRADICTION	3	A_contradicts_B	B_contradicts_A	the man added seasoning to water in a bowl	the man added seasoning to water in a bowl	SEMEVAL	SEMEVAL	TEST	B:not,B:the/some,
5338	The man is seasoning the sausages	The man is seasoning the meat	ENTAILMENT	4.4	A_entails_B	B_neutral_A	the man is seasoning the sausages	the man is seasoning the sausages	SEMEVAL	SEMEVAL	TRAIN	A:sausages,B:meat,
5339	The man is not seasoning the sausages	The man is seasoning the sausages	CONTRADICTION	3	A_contradicts_B	B_contradicts_A	the man is seasoning the sausages	the man is seasoning the sausages	SEMEVAL	SEMEVAL	TEST	A:not,
5348	A man is playing a large flute	A man is playing a small flute	NEUTRAL	3.9	A_neutral_B	B_neutral_A	a man is playing a large flute	a man is playing a large flute	SEMEVAL	SEMEVAL	TRAIN	A:large,B:small,
5350	A man is playing a small flute	A man is playing a flute	ENTAILMENT	4.7	A_entails_B	B_neutral_A	a man is playing a flute	a man is playing a large flute	SEMEVAL	SEMEVAL	TRAIN	A:small,
5353	A man is playing a large flute	A man is playing a flute	ENTAILMENT	4.2	A_entails_B	B_neutral_A	a man is playing a flute	a man is playing a large flute	SEMEVAL	SEMEVAL	TEST	A:large,
5355	A woman is peeling a potato	A woman is not peeling a potato	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	a woman is peeling a potato	a woman is peeling a potato	SEMEVAL	SEMEVAL	TEST	B:not,
5357	The lady is peeling the potato	There is no lady peeling the potato	CONTRADICTION	2.7	A_contradicts_B	B_contradicts_A	the lady peeled the potatoe	the lady peeled the potatoe	SEMEVAL	SEMEVAL	TRAIN	B:There,B:no,
5362	The lady is peeling the potato	A woman is peeling a potato	ENTAILMENT	5	A_entails_B	B_entails_A	a woman is peeling a potato	the lady peeled the potatoe	SEMEVAL	SEMEVAL	TRAIN	A:lady,B:woman,
5365	A man is riding a motorbike	A man is riding a scooter	NEUTRAL	3.9	A_neutral_B	B_neutral_A	a man is riding a scooter	a man is riding a scooter	SEMEVAL	SEMEVAL	TEST	A:motorbike,B:scooter,
5366	A man is riding a scooter	A man is not riding a scooter	CONTRADICTION	3	A_contradicts_B	B_contradicts_A	a man is riding a scooter	a man is riding a scooter	SEMEVAL	SEMEVAL	TEST	B:not,
5372	A man is playing the guitar	A man is playing the instrument	ENTAILMENT	4.3	A_entails_B	B_neutral_A	a man is playing the guitar	a man is playing the guitar	SEMEVAL	SEMEVAL	TRAIN	A:guitar,B:instrument,
5375	A woman is not slicing an octopus	A woman is slicing an octopus	CONTRADICTION	3.2	A_contradicts_B	B_contradicts_A	a woman is slicing octopus	a woman is slicing octopus	SEMEVAL	SEMEVAL	TEST	A:not,
5382	A man is not playing the drums	A man is playing the drums	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	a man is playing the drums	a man is playing the drums	SEMEVAL	SEMEVAL	TEST	A:not,
5389	A man is playing the drums	A man is playing the guitar	NEUTRAL	3.7	A_neutral_B	B_neutral_A	a man is playing the drums	a man is playing the guitar	SEMEVAL	SEMEVAL	TRAIN	A:drums,B:guitar,
5390	A man is putting some food in a box	A man is putting some food in a container	ENTAILMENT	4.4	A_entails_B	B_entails_A	a man is putting foods in a box	a man is putting foods in a box	SEMEVAL	SEMEVAL	TEST	A:box,B:container,
5392	The man is putting chicken into the box	The man is putting chicken into the container	ENTAILMENT	4.7	A_entails_B	B_neutral_A	the man is putting chicken into the container	the man is putting chicken into the container	SEMEVAL	SEMEVAL	TEST	A:box,B:container,
5393	The man is not putting chicken into the container	The man is putting chicken into the container	CONTRADICTION	3.3	A_contradicts_B	B_contradicts_A	the man is putting chicken into the container	the man is putting chicken into the container	SEMEVAL	SEMEVAL	TRAIN	A:not,
5402	A woman is placing skewers onto a rack	There is no woman placing skewers onto a rack	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	a woman is placing skewers onto a rack	a woman is placing skewers onto a rack	SEMEVAL	SEMEVAL	TEST	B:There,B:no,
5409	A baby is not playing a guitar	A baby is playing a guitar	CONTRADICTION	2.7	A_contradicts_B	B_contradicts_A	a baby is playing a guitar	a baby is playing a guitar	SEMEVAL	SEMEVAL	TRAIN	A:not,
5417	A man is passionately playing a guitar in front of an audience	A person is passionately playing a guitar in front of an audience	ENTAILMENT	4.7	A_entails_B	B_neutral_A	a man is passionately playing a guitar in front of an audience	a man is passionately playing a guitar in front of an audience	SEMEVAL	SEMEVAL	TEST	A:man,B:person,
5418	A man is passionately playing a guitar in front of an audience	A woman is passionately playing a guitar in front of an audience	NEUTRAL	3.9	A_neutral_B	B_neutral_A	a man is passionately playing a guitar in front of an audience	a man is passionately playing a guitar in front of an audience	SEMEVAL	SEMEVAL	TEST	A:man,B:woman,
5419	A woman is peeling a potato	A woman is peeling food	ENTAILMENT	4.3	A_entails_B	B_neutral_A	a woman is peeling a potato	a woman is peeling a potato	SEMEVAL	SEMEVAL	TRAIN	A:potato,B:food,
5426	A man is reading the email	A person is reading the email	ENTAILMENT	4.8	A_entails_B	B_neutral_A	a man is reading his email	a man is reading his email	SEMEVAL	SEMEVAL	TRAIN	A:man,B:person,
5427	There is no man reading the email	A man is reading the email	CONTRADICTION	3.365	A_contradicts_B	B_contradicts_A	a man is reading his email	a man is reading his email	SEMEVAL	SEMEVAL	TRAIN	A:There,A:no,
5428	Someone is checking the email	Someone is reading the email	ENTAILMENT	4.4	A_entails_B	B_neutral_A	someone is reading an email	someone is reading an email	SEMEVAL	SEMEVAL	TEST	A:checking,B:reading,
5429	Someone is reading the email	Someone is not reading the email	CONTRADICTION	4.1	A_contradicts_B	B_contradicts_A	someone is reading an email	someone is reading an email	SEMEVAL	SEMEVAL	TRAIN	B:not,
5432	Someone is reading the email	A person is reading the email	ENTAILMENT	4.8	A_entails_B	B_entails_A	someone is reading an email	a man is reading his email	SEMEVAL	SEMEVAL	TRAIN	A:Someone,B:person,
5434	A man is reading the email	Someone is reading the email	ENTAILMENT	4.6	A_entails_B	B_neutral_A	a man is reading his email	someone is reading an email	SEMEVAL	SEMEVAL	TRAIN	A:man,B:Someone,
5436	Two baby pandas are sleeping	Two baby pandas are playing	NEUTRAL	3.5	A_neutral_B	B_neutral_A	two baby pandas are playing	two baby pandas are playing	SEMEVAL	SEMEVAL	TRAIN	A:sleeping,B:playing,
5438	Two pandas are not lying together	Two pandas are lying together	CONTRADICTION	3.3	A_contradicts_B	B_contradicts_A	two pandas are laying together	two pandas are laying together	SEMEVAL	SEMEVAL	TEST	A:not,
5445	A woman is cooking fish	There is no woman cooking fish	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	a woman is cooking fish	a woman is cooking fish	SEMEVAL	SEMEVAL	TEST	B:There,B:no,
5447	A woman is frying fish	A woman is not frying fish	CONTRADICTION	3.3	A_contradicts_B	B_contradicts_A	a woman is frying fish	a woman is frying fish	SEMEVAL	SEMEVAL	TRAIN	B:not,
5452	A woman is frying fish	A woman is cooking fish	ENTAILMENT	4.4	A_entails_B	B_neutral_A	a woman is cooking fish	a woman is frying fish	SEMEVAL	SEMEVAL	TEST	A:frying,B:cooking,
5453	A man is playing a flute	A man is playing an instrument	ENTAILMENT	4.5	A_entails_B	B_neutral_A	a man is playing a flute	a man is playing a flute	SEMEVAL	SEMEVAL	TEST	A:flute,B:instrument,
5454	A man is playing a flute	A man is not playing a flute	CONTRADICTION	4.2	A_contradicts_B	B_contradicts_A	a man is playing a flute	a man is playing a flute	SEMEVAL	SEMEVAL	TRIAL	B:not,
5456	A woman is playing the flute	A man is playing the flute	NEUTRAL	3.7	A_neutral_B	B_neutral_A	a woman is playing the flute	a woman is playing the flute	SEMEVAL	SEMEVAL	TRAIN	A:woman,B:man,
5458	A man is playing a flute	A man is playing the flute	ENTAILMENT	4.9	A_entails_B	B_entails_A	a man is playing a flute	a woman is playing the flute	SEMEVAL	SEMEVAL	TRAIN	
5461	A woman is playing the flute	A man is playing a flute	NEUTRAL	3.7	A_neutral_B	B_neutral_A	a woman is playing the flute	a man is playing a flute	SEMEVAL	SEMEVAL	TRIAL	A:woman,B:man,
5462	A boy is mowing the lawn	A guy is mowing the lawn	ENTAILMENT	4.6	A_entails_B	B_neutral_A	a guy is mowing the lawn	a guy is mowing the lawn	SEMEVAL	SEMEVAL	TRAIN	A:boy,B:guy,
5463	A guy is mowing the lawn	There is no guy mowing the lawn	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	a guy is mowing the lawn	a guy is mowing the lawn	SEMEVAL	SEMEVAL	TRAIN	B:There,B:no,
5465	There is no man mowing grass	A man is mowing grass	CONTRADICTION	4.2	A_contradicts_B	B_contradicts_A	a man is mowing grass	a man is mowing grass	SEMEVAL	SEMEVAL	TEST	A:There,A:no,
